Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
10863,,,None,10.204.224.10,tcp,443,SSL Certificate Information,This plugin displays the SSL certificate.,"This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.",n/a,,"Subject Name: 

Organization Unit: Domain Control Validated
Organization Unit: Hosted by Western Digital Corporation
Organization Unit: COMODO SSL Unified Communications
Common Name: device7151696-32cb2b7d.wd2go.com

Issuer Name: 

Country: GB
State/Province: Greater Manchester
Locality: Salford
Organization: Sectigo Limited
Common Name: Sectigo RSA Domain Validation Secure Server CA

Serial Number: 00 FD C9 FD 10 B2 6F 22 23 55 69 70 C2 17 63 E7 E2 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Sep 23 00:00:00 2019 GMT
Not Valid After: Sep 22 23:59:59 2021 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 BB 25 0D 14 6B 6F F0 C7 4E 52 28 0A 8F FD E8 51 F1 55 03 
            38 BC 49 BC BC 48 B7 B8 67 5C 2A 44 3F 24 D4 AE 44 EE 38 64 
            A9 A9 F2 61 EE A9 10 49 97 35 15 97 6B AF 67 FE B6 FE CE 09 
            38 45 D1 48 E6 A1 07 78 BE E0 7B 67 17 1E 33 73 10 55 5B E2 
            56 35 FF 9D 5D 4E 47 02 20 38 74 FF 9D 1B A4 2C FA A4 80 D6 
            FB CC 39 47 67 E5 E7 EE A4 62 E2 2E 91 AB B0 30 6D C4 47 B3 
            D8 F9 5A 7D 7D 59 BA FD E9 C9 86 F8 0A 49 8C 8D CF 71 8D 1E 
            3D AF 4E 20 79 4D 8B D8 56 41 2A 35 67 0B EC F9 64 67 2C 76 
            9E 50 63 B7 0B 2E AF 13 7B 3D 55 86 1A 30 FA E7 0B 0A 56 C0 
            F0 EF 91 63 B5 9A 1C 8C 42 0A 6D 59 A7 16 E1 48 C3 A0 A6 D1 
            71 B5 3B C1 79 64 CC AD ED 36 E4 E5 3A 73 43 A1 F7 5C 52 D4 
            7C CD 9F 50 0A C3 C2 09 59 5C 69 8C 27 64 D9 44 C8 CD AC 25 
            84 33 F1 02 70 53 6E 23 29 06 1A DA 5A 37 24 BC BB 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 C1 01 9B AA D0 2A 9F 0B 76 E2 85 E6 E4 3E 43 93 00 C0 4D 
           5B 60 36 D7 7D F9 B5 5D 3C 3A EF 7D B1 A3 9B 8A 0A 33 1F A6 
           FE 60 10 4D 19 78 EA E0 60 D2 E9 A0 88 41 7B E0 42 6B 0D BD 
           3C E9 51 7B 49 5C BA 64 35 66 B3 9E 86 F6 5A ED 94 39 58 6E 
           C6 33 7A C3 75 04 0D C8 A5 31 39 BB 5A 4B 86 5E A2 7D 68 12 
           CD A2 E5 A5 18 B9 3C DA B5 FB E9 09 41 7F A5 BA 41 7C 40 35 
           E7 58 A9 E9 AA C3 1A BE 45 EC 1A 8A B8 48 04 6E 1B FA 57 1B 
           20 9B 59 D0 5D BA 52 07 09 65 9A D5 BF CD 3B 2F 0C 5E FB 04 
           25 87 DB DF 2E 76 AE 2D 95 0F B0 00 EE A1 2B DF 78 A8 0B 16 
           88 C7 86 5C DD 95 FC FE B4 E1 04 05 3C F2 AE 00 B5 67 95 67 
           0A F2 38 71 E2 FA A0 24 56 AE AF B3 58 96 45 E3 C2 67 97 55 
           F2 9A 0A A3 44 2E FC 9E 67 A4 6E FD B0 24 1F 8D 1A A5 5D 0E 
           72 F0 AE 87 1D 2A 42 80 27 20 D9 8F C4 8C 6B 81 C1 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 8D 8C 5E C4 54 AD 8A E1 77 E9 9B F9 9B 05 E1 B8 01 8D 61 E1 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 2E D6 44 14 F7 4A 55 B5 6E F9 66 54 2A 4E C5 93 F7 7C A0 81 


Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Policies (2.5.29.32)
Critical: 0
Policy ID #1: 1.3.6.1.4.1.6449.1.2.2.7
Qualifier ID #1: Certification Practice Statement (1.3.6.1.5.5.7.2.1)
CPS URI: https://sectigo.com/CPS
Policy ID #2: 2.23.140.1.2.1


Extension: Authority Information Access (1.3.6.1.5.5.7.1.1)
Critical: 0
Method#1: Certificate Authority Issuers
URI: http://crt.sectigo.com/SectigoRSADomainValidationSecureServerCA.crt
Method#2: Online Certificate Status Protocol
URI: http://ocsp.sectigo.com


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: device7151696-32cb2b7d.wd2go.com
DNS: device7151696-32cb2b7d-local.wd2go.com


Extension: 1.3.6.1.4.1.11129.2.4.2
Critical: 0
Data: 04 82 01 69 01 67 00 76 00 F6 5C 94 2F D1 77 30 22 14 54 18 
      08 30 94 56 8E E3 4D 13 19 33 BF DF 0C 2F 20 0B CC 4E F1 64 
      E3 00 00 01 6D 5F 2A 1D 2E 00 00 04 03 00 47 30 45 02 20 2D 
      E2 A3 4C 07 19 B2 B0 02 81 E5 B0 A5 B4 B9 84 CA C2 79 CF 07 
      77 E9 5F 14 B0 6B 38 01 4E 97 7C 02 21 00 F1 D7 69 07 15 7F 
      5E B8 9E 4D 63 3C 2D 78 7B 7A BB 1F 13 29 47 B9 C5 DF 87 17 
      8E 13 24 50 F1 01 00 75 00 44 94 65 2E B0 EE CE AF C4 40 07 
      D8 A8 FE 28 C0 DA E6 82 BE D8 CB 31 B5 3F D3 33 96 B5 B6 81 
      A8 00 00 01 6D 5F 2A 1D 5C 00 00 04 03 00 46 30 44 02 20 3D 
      55 8C 5A E6 DD D0 08 74 E4 99 D1 65 2A 2C AA 75 95 7D 24 1E 
      03 A9 8B 6F B9 ED 5E 93 B4 E5 E6 02 20 31 FB 1C C8 98 4F 47 
      E3 1B AE 95 08 1E DB B1 C9 06 21 75 B1 DC 83 3C 44 BA 12 A6 
      EA 5F DF E6 D1 00 76 00 55 81 D4 C2 16 90 36 01 4A EA 0B 9B 
      57 3C 53 F0 C0 E4 38 78 70 25 08 17 2F A3 AA 1D 07 13 D3 0C 
      00 00 01 6D 5F 2A 1D 8A 00 00 04 03 00 47 30 45 02 21 00 A5 
      A0 29 D8 96 96 12 7D D9 E3 A4 2A 4C B4 12 84 C8 E7 7D 80 05 
      BC 45 99 B0 0F 67 3C 41 1C 80 2C 02 20 49 A3 10 AC 69 9C 62 
      90 01 A3 E8 8E 57 4E 8B 4A DD 53 22 FA 38 99 BC 41 AB 0F 1A 
      EB 48 4A D9 D0 


Fingerprints : 

SHA-256 Fingerprint: 54 45 79 92 08 D7 51 FD 84 15 BE F9 EF 8B 97 97 67 EF 03 8A 
                     D5 56 01 39 F1 51 2A 01 FC CA F1 6C 
SHA-1 Fingerprint: 10 17 7D 15 67 BA 70 7E 56 15 28 6B BC E7 45 92 92 D1 37 66 
MD5 Fingerprint: 0C 3A 94 F5 28 0B D5 73 24 39 11 92 E2 D2 E2 91 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIG8TCCBdmgAwIBAgIRAP3J/RCybyIjVWlwwhdj5+IwDQYJKoZIhvcNAQELBQAwgY8xCzAJBgNVBAYTAkdCMRswGQYDVQQIExJHcmVhdGVyIE1hbmNoZXN0ZXIxEDAOBgNVBAcTB1NhbGZvcmQxGDAWBgNVBAoTD1NlY3RpZ28gTGltaXRlZDE3MDUGA1UEAxMuU2VjdGlnbyBSU0EgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQTAeFw0xOTA5MjMwMDAwMDBaFw0yMTA5MjIyMzU5NTlaMIGqMSEwHwYDVQQLExhEb21haW4gQ29udHJvbCBWYWxpZGF0ZWQxLjAsBgNVBAsTJUhvc3RlZCBieSBXZXN0ZXJuIERpZ2l0YWwgQ29ycG9yYXRpb24xKjAoBgNVBAsTIUNPTU9ETyBTU0wgVW5pZmllZCBDb21tdW5pY2F0aW9uczEpMCcGA1UEAxMgZGV2aWNlNzE1MTY5Ni0zMmNiMmI3ZC53ZDJnby5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7JQ0Ua2/wx05SKAqP/ehR8VUDOLxJvLxIt7hnXCpEPyTUrkTuOGSpqfJh7qkQSZc1FZdrr2f+tv7OCThF0UjmoQd4vuB7ZxceM3MQVVviVjX/nV1ORwIgOHT/nRukLPqkgNb7zDlHZ+Xn7qRi4i6Rq7AwbcRHs9j5Wn19Wbr96cmG+ApJjI3PcY0ePa9OIHlNi9hWQSo1Zwvs+WRnLHaeUGO3Cy6vE3s9VYYaMPrnCwpWwPDvkWO1mhyMQgptWacW4UjDoKbRcbU7wXlkzK3tNuTlOnNDofdcUtR8zZ9QCsPCCVlcaYwnZNlEyM2sJYQz8QJwU24jKQYa2lo3JLy7AgMBAAGjggMpMIIDJTAfBgNVHSMEGDAWgBSNjF7EVK2K4Xfpm/mbBeG4AY1h4TAdBgNVHQ4EFgQULtZEFPdKVbVu+WZUKk7Fk/d8oIEwDgYDVR0PAQH/BAQDAgWgMAwGA1UdEwEB/wQCMAAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMEkGA1UdIARCMEAwNAYLKwYBBAGyMQECAgcwJTAjBggrBgEFBQcCARYXaHR0cHM6Ly9zZWN0aWdvLmNvbS9DUFMwCAYGZ4EMAQIBMIGEBggrBgEFBQcBAQR4MHYwTwYIKwYBBQUHMAKGQ2h0dHA6Ly9jcnQuc2VjdGlnby5jb20vU2VjdGlnb1JTQURvbWFpblZhbGlkYXRpb25TZWN1cmVTZXJ2ZXJDQS5jcnQwIwYIKwYBBQUHMAGGF2h0dHA6Ly9vY3NwLnNlY3RpZ28uY29tMFMGA1UdEQRMMEqCIGRldmljZTcxNTE2OTYtMzJjYjJiN2Qud2QyZ28uY29tgiZkZXZpY2U3MTUxNjk2LTMyY2IyYjdkLWxvY2FsLndkMmdvLmNvbTCCAX0GCisGAQQB1nkCBAIEggFtBIIBaQFnAHYA9lyUL9F3MCIUVBgIMJRWjuNNExkzv98MLyALzE7xZOMAAAFtXyodLgAABAMARzBFAiAt4qNMBxmysAKB5bCltLmEysJ5zwd36V8UsGs4AU6XfAIhAPHXaQcVf164nk1jPC14e3q7HxMpR7nF34cXjhMkUPEBAHUARJRlLrDuzq/EQAfYqP4owNrmgr7YyzG1P9MzlrW2gagAAAFtXyodXAAABAMARjBEAiA9VYxa5t3QCHTkmdFlKiyqdZV9JB4DqYtvue1ek7Tl5gIgMfscyJhPR+MbrpUIHtuxyQYhdbHcgzxEuhKm6l/f5tEAdgBVgdTCFpA2AUrqC5tXPFPwwOQ4eHAlCBcvo6odBxPTDAAAAW1fKh2KAAAEAwBHMEUCIQCloCnYlpYSfdnjpCpMtBKEyOd9gAW8RZmwD2c8QRyALAIgSaMQrGmcYpABo+iOV06LSt1TIvo4mbxBqw8a60hK2dAwDQYJKoZIhvcNAQELBQADggEBAMEBm6rQKp8LduKF5uQ+Q5MAwE1bYDbXffm1XTw6732xo5uKCjMfpv5gEE0ZeOrgYNLpoIhBe+BCaw29POlRe0lcumQ1ZrOehvZa7ZQ5WG7GM3rDdQQNyKUxObtaS4Zeon1oEs2i5aUYuTzatfvpCUF/pbpBfEA151ip6arDGr5F7BqKuEgEbhv6Vxsgm1nQXbpSBwllmtW/zTsvDF77BCWH298udq4tlQ+wAO6hK994qAsWiMeGXN2V/P604QQFPPKuALVnlWcK8jhx4vqgJFaur7NYlkXjwmeXVfKaCqNELvyeZ6Ru/bAkH40apV0OcvCuhx0qQoAnINmPxIxrgcE=
-----END CERTIFICATE-----",,,,,None,,,,5/19/2008,2/3/2021,,,
10902,,,None,10.204.224.10,tcp,445,Microsoft Windows 'Administrators' Group User List,There is at least one user in the 'Administrators' group.,"Using the supplied credentials, it is possible to extract the member
list of the 'Administrators' group. Members of this group have
complete access to the remote system.",Verify that each member of the group should have this type of access.,,"
The following user is a member of the 'Administrators' group :

  - IBOMGOLFRESORT\Domain Admins (Group)
",,,,,None,,,,3/15/2002,5/16/2018,,,
11011,,,None,10.204.224.10,tcp,139,Microsoft Windows SMB Service Detection,A file / print sharing service is listening on the remote host.,"The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.",n/a,,"
An SMB server is running on this port.
",,,,,None,,,,6/5/2002,2/11/2021,,,
11011,,,None,10.204.224.10,tcp,445,Microsoft Windows SMB Service Detection,A file / print sharing service is listening on the remote host.,"The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.",n/a,,"
A CIFS server is running on this port.
",,,,,None,,,,6/5/2002,2/11/2021,,,
11153,,,None,10.204.224.10,tcp,443,Service Detection (HELP Request),The remote service could be identified.,"It was possible to identify the remote service by its banner or by
looking at the error message it sends when it receives a 'HELP'
request.",n/a,,A web server seems to be running on this port.,,,,,None,,,,11/18/2002,11/26/2018,,,
11219,,,None,10.204.224.10,tcp,80,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 80/tcp was found to be open,,,,,None,,,,2/4/2009,7/12/2021,,,
11219,,,None,10.204.224.10,tcp,139,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 139/tcp was found to be open,,,,,None,,,,2/4/2009,7/12/2021,,,
11219,,,None,10.204.224.10,tcp,443,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 443/tcp was found to be open,,,,,None,,,,2/4/2009,7/12/2021,,,
11219,,,None,10.204.224.10,tcp,445,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 445/tcp was found to be open,,,,,None,,,,2/4/2009,7/12/2021,,,
11219,,,None,10.204.224.10,tcp,3306,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 3306/tcp was found to be open,,,,,None,,,,2/4/2009,7/12/2021,,,
11219,,,None,10.204.224.10,tcp,8181,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.",Protect your target with an IP filter.,,Port 8181/tcp was found to be open,,,,,None,,,,2/4/2009,7/12/2021,,,
11936,,,None,10.204.224.10,tcp,0,OS Identification,It is possible to guess the remote operating system.,"Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.",n/a,,"
Remote operating system : Western Digital Corporation WDMyCloudEX4100 BWZE
Confidence level : 90
Method : UPnP

Not all fingerprints could give a match. If you think some or all of
the following could be used to identify the host's operating system,
please email them to os-signatures@nessus.org. Be sure to include a
brief description of the host itself, such as the actual operating
system or product / model names.

mDNS:LINUX
HTTP:!:SERVER: Linux/3.10.39, UPnP/1.0, Portable SDK for UPnP devices/1.6.25

SinFP:!:
   P1:B10113:F0x12:W14600:O0204ffff:M1460:
   P2:B10113:F0x12:W14600:O0204ffff0101040201030306:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:181500_7_p=139
SSLcert:!:i/CN:Sectigo RSA Domain Validation Secure Server CAi/O:Sectigo Limiteds/CN:device7151696-32cb2b7d.wd2go.coms/OU:COMODO SSL Unified Communications
10177d1567ba707e5615286bbce7459292d13766


 
The remote host is running Western Digital Corporation WDMyCloudEX4100 BWZE",,,,,None,,,,12/9/2003,5/12/2021,,,
